248.229;527.827
270.091;510.316
245.825;550.002
261.532;514.857
239.118;527.097
212.803;548.654
255.813;504.268
243.264;555.72
197.628;571.061
227.243;542.564
230.1;532.084
256.964;548.152
243.278;537.938
244.072;551.095
246.445;540.016
247.362;500.401
266.332;475.113
250.213;542.063
256.955;505.071
239.135;538.692
248.182;546.207
247.978;516.497
269.812;522.583
222.036;534.421
251.6;528.022
265.118;484.225
258.028;523.189
253.931;521.29
259.512;501.645
218.688;542.29
268.092;486.527
206.033;569.799
251.213;523.536
225.293;554.651
234.157;534.366
228.964;533.386
237.138;523.769
245.322;556.984
263.894;507.648
241.222;565.423
238.303;535.923
200.201;570.834
250.44;555.394
228.561;547.012
202.173;564.173
201.631;568.448
247.467;542.639
229.741;567.395
244.072;545.719
224.987;537.173
254.231;542.009
228.205;534.736
234.451;558.617
213.101;565.146
212.83;562.496
211.922;560.732
268.123;477.297
238.181;516.576
214.608;551.766
258.073;561.987
247.027;562.431
255.039;497.803
256.314;487.718
239.823;513.101
267.269;519.965
257.217;527.83
249.179;535.215
248.804;508.481
254.761;527.513
256.239;526.092
256.043;492.727
233.847;537.085
224.839;550.262
268.556;515.216
208.329;565.187
251.434;519.68
234.087;538.982
262.064;533.091
246.661;504.57
237.297;514.025
236.974;535.971
242.925;549.424
241.857;563.493
270.356;533.349
269.176;527.178
268.123;512.03
221.317;536.87
271.122;538.263
266.363;533.21
259.882;548.744
196.751;573.306
235.846;537.336
266.144;472.603
259.954;486.269
245.045;547.538
217.292;554.849
262.485;497.471
270.792;466.5
237.678;531.581
252.703;562.185
258.083;499.281
208.602;572.085
264.399;540.093
252.894;499.015
258.174;535.659
268.883;537.354
253.525;519.339
270.562;469.011
204.339;571.448
259.98;529.707
258.576;546.727
243.996;552.608
251.354;508.952
227.566;556.018
266.494;506.146
230.181;536.166
232.954;541.405
204.992;572.679
221.957;552.467
230.799;560.049
245.331;528.351
258.737;512.895
252.328;554.252
234.847;547.12
265.349;503.89
232.937;554.948
230.575;524.037
243.254;562.77
239.883;529.87
253.232;551.384
262.01;510.832
237.349;512.588
268.551;508.67
236.298;560.671
262.225;508.955
227.996;565.724
217.665;559.732
261.802;512.94
199.727;573.113
242.683;530.639
237.641;558.771
222.207;561.665
256.913;560.445
267.233;549.4
227.725;538.203
253.495;559.195
220.606;554.866
252.252;516.096
238.843;551.197
261.342;561.153
241.383;515.904
257.069;497.57
249.677;520.195
238.429;522.976
244.921;535.917
263.378;527.112
232.637;557.982
259.739;497.996
194.821;573.897
270.201;494.21
262.731;521.65
233.91;544.681
234.593;556.933
240.847;525.307
237.138;533.975
237.646;557.002
240.966;540.627
217.993;548.25
270.315;473.216
241.386;548.842
239.881;519.65
248.959;542.562
263.313;550.638
263.444;545.105
249.606;511.14
254.952;524.749
257.848;540.144
262.318;559.271
248.266;552.514
206.137;571.39
249.196;525.18
202.741;573.143
249.745;515.442
239.743;548.452
264.321;499.049
263.239;516.401
252.643;495.246
249.688;502.043
229.959;543.148
244.606;541.431
216.356;563.916
252.283;520.474
230.37;565.329
264.353;491.922
252.54;540.943
223.236;566.068
259.213;518.564
271.056;484.094
220.035;565.247
214.296;545.947
266.457;487.501
257.488;486.537
260.353;522.241
233.271;548.764
251.92;501.252
240.918;536.807
266.946;523.72
270.558;507.06
269.342;507.771
232.553;536.804
248.126;550.34
233.471;531.571
209.664;566.701
237.369;552.803
208.035;558.296
259.017;504.287
202.327;570.236
257.422;554.633
264.568;557.39
268.82;506.776
238.09;565.068
265.685;489.471
262.531;484.517
271.532;463.946
244.459;506.957
262.093;546.389
270.923;491.937
254.031;508.523
262.659;503.02
271.173;555.704
265.397;546.517
260.117;524.905
255.662;507.252
267.027;531.084
218.465;552.219
267.247;479.915
269.46;475.173
226.832;558.987
257.75;556.411
246.341;533.3
236.079;530.204
271.165;545.649
245.226;520.961
247.956;530.959
215.561;549.6
264.647;497.191
219.883;560.078
235.568;514.524
240.74;555.66
236.719;555.287
266.353;509.368
270.982;514.457
224.958;543.304
241.846;506.644
225.34;561.724
253.856;511.491
270.12;559.647
231.404;532.74
239.751;560.656
213.167;569.655
192.438;574.685
247.201;554.326
224.127;541.065
254.797;515.142
270.649;501.171
229.93;556.22
221.576;550.178
250.91;502.633
199.144;567.099
247.049;509.043
271.371;473.473
244.536;510.748
265.172;559.353
256.465;558.191
270.295;490.21
254.194;530.609
267.93;539.468
232.494;565.04
214.52;556.367
264.633;521.73
265.955;518.545
216.368;570.421
216.332;551.414
236.441;546.784
267.777;517.457
262.816;518.856
245.319;513.273
270.624;542.001
251.039;525.917
216.41;545.079
228.633;553.07
258.717;496.947
236.472;526.404
259.843;538.363
216.621;540.291
256.407;481.984
279.3;447.614
212.21;546.512
258.848;478.288
249.018;487.89
255.787;479.237
257.982;483.85
245.279;494.658
262.15;467.219
273.71;448.419
230.467;518.723
254.047;485.655
258.22;473.847
263.733;464.728
268.924;457.524
244.274;500.241
266.38;464.457
255.553;483.415
267.601;467.892
259.546;472.174
252.571;486.791
257.323;479.902
237.96;509.418
240.764;501.531
271.16;455.711
235.503;508.516
282.263;438.767
229.233;521.909
252.735;492.265
236.538;510.505
235.289;511.925
208.206;553.612
278.703;440.376
217.418;538.273
266.358;469.969
248.08;493.331
256.234;476.61
268.436;462.356
253.679;489.85
273.34;454.351
238.417;506.505
256.989;478.136
210.17;549.423
270.513;459.656
266.737;460.59
250.907;487.121
253.204;480.757
271.956;452.056
262.493;473.506
240.233;504.477
258.534;475.977
250.112;492.256
275.615;453.956
290.536;422.334
244.431;497.618
283.151;432.87
262.054;470.085
239.715;508.157
293.405;417.133
251.609;489.607
253.384;490.885
282.654;435.71
269.118;465.274
243.141;502.648
272.536;452.963
252.955;488.63
289.107;427.343
272.248;460.053
260.71;476.78
286.934;432.122
264.819;468.457
233.201;512.916
248.642;497.157
284.312;434.305
280.773;442.278
276.797;446.581
258.957;481.351
227.39;520.501
250.222;489.995
232.297;515.016
276.43;451.194
278.01;443.815
285.312;433.33
309.502;454.587
290.831;445.476
325.626;489.187
297.731;464.388
281.275;464.355
319.406;473.653
334.215;493.025
311.422;489.242
296.651;460.722
322.197;479.02
305.685;439.092
309.227;436.085
305.383;472.063
287.376;460.289
334.795;487.186
311.957;425.762
315.798;488.513
285.475;454.117
325.203;467.831
290.046;439.344
291.485;449.365
325.951;470.134
303.117;428.033
324.62;456.955
312.562;495.956
311.726;477.662
305.985;448.858
295.451;475.788
305.265;435.025
300.373;428.031
316.597;480.963
309.25;442.738
309.815;432.988
311.35;487.01
305.02;425.619
285.818;451.968
299.979;447.559
298.791;474.455
348.261;523.329
326.492;494.969
318.908;498.918
295.044;454.196
309.879;423.131
286.653;438.767
325.133;482.855
280.394;463.862
287.179;469.48
308.498;490.893
297.998;483.6
304.557;447.437
320.728;469.121
330.367;472.743
332.271;482.691
276.511;457.605
315.527;433.27
322.208;454.122
314.009;430.65
303.451;464.1
299.866;454.226
310.774;464.374
317.098;468.524
322.137;493.981
287.11;441.37
347.309;521.033
322.008;485.802
314.676;469.166
324.46;486.619
306.893;423.63
331.162;479.229
305.112;465.889
314.393;439.815
291.559;465.894
321.829;489.185
312.381;492.23
308.583;417.009
323.97;469.204
307.339;425.679
302.697;475.268
291.738;478.012
317.876;482.385
285.726;459.945
300.887;441.702
307.292;456.936
289.573;464.296
327.829;507.38
317.204;492.914
301.191;472.226
301.601;457.001
286.105;461.764
298.649;424.034
312.182;482.31
288.558;442.709
311.614;471.772
291.153;451.7
293.959;464.161
345.617;517.035
284.975;456.248
306.14;442.909
301.041;445.556
302.194;416.829
289.378;454.747
306.295;432.235
327.08;463.954
323.275;476.412
350.091;525.004
341.368;515.799
297.366;448.772
309.721;468.338
310.633;421.108
303.233;406.168
278.715;463.278
310.371;493.569
315.521;486.645
323.425;466.865
324.68;505.239
322.796;457.824
285.37;468.012
313.802;494.387
309.856;428.784
311.162;458.552
313.666;465.256
336.481;513.803
326.047;491.646
343.289;515.211
318.295;471.872
335.392;489.668
300.825;474.426
278.84;454.099
316.623;458.67
302.141;450.877
333.602;499.648
334.032;484.258
274.474;458.099
292.366;426.601
313.93;428.318
309.412;463.423
321.314;501.79
324.423;503.007
325.743;460.516
344.737;511.271
303.332;469.319
283.482;443.484
316.207;471.779
308.699;448.146
327.762;478.019
317.95;477.443
302.923;487.274
320.907;488.117
307.32;460.937
279.186;459.604
313.815;497.04
314.501;455.261
331.691;503.448
334.159;485.941
303.989;462.104
314.226;478.757
321.95;461.834
304.561;453.62
311.784;437.209
330.538;487.354
333.065;478.846
299.682;484.254
284.772;458.143
338.078;500.397
331.373;500.085
318.936;463.455
311.197;445.441
284.506;440.411
289.912;433.022
320.005;490.617
303.482;449.737
334.281;501.938
327.887;465.946
273.88;461.145
337.974;512.261
341.079;503.058
286.129;474.328
275.33;464.255
309.665;425.814
311.033;475.655
307.286;464.732
304.765;487.88
317.77;455.928
309.238;476.541
283.457;447.015
330.973;490.918
307.67;420.559
316.983;439.164
308.829;478.043
327.913;497.446
305.101;417.696
308.258;428.222
303.138;425.588
319.247;468.012
309.329;486.595
320.087;483.725
305.01;429.137
305.953;489.683
323.978;492.4
297.37;452.492
319.179;458.439
314.734;495.813
289.82;460.846
304.372;456.144
320.342;481.417
322.947;460.011
292.36;455.324
311.881;452.929
323.307;497.019
296.673;424.058
299.181;421.728
285.333;445.909
302.974;455.18
317.479;444.264
282.73;470.719
288.402;462.236
298.472;438.78
299.642;451.072
311.653;423.152
337.089;495.872
302.902;443.169
292.66;441.84
315.124;485.922
307.194;452.524
286.858;448.558
291.602;470.94
336.308;503.516
342.986;509.353
331.29;496.098
305.803;427.513
328.405;482.87
294.73;456.829
288.504;475.746
332.214;489.293
308.328;424.765
299.846;458.737
287.16;445.647
286.055;436.416
303.344;457.04
313.072;430.657
275.76;460.135
340.649;506.142
297.396;457.157
298.37;430.42
326.64;467.211
293.244;433.282
304.277;480.395
337.322;507.414
312.341;473.878
285.492;449.85
325.43;497.608
339.865;516.698
304.267;410.032
310.572;419.547
312.282;427.598
316.048;474.71
313.747;447.047
324.627;491.862
317.018;485.709
291.495;435.903
293.547;422.201
284.758;472.315
288.119;451.304
324.107;473.803
311.687;448.81
294.74;462.18
325.668;463.501
284.94;444.503
310.997;480.021
312.766;486.054
296.084;478.375
306.76;436.162
282.781;450.734
325.594;466.008
296.28;470.237
288.468;472.832
311.337;439.506
314.084;466.89
318.767;453.917
298.973;480.117
318.669;440.072
323.109;490.003
288.702;435.259
275.505;456.199
336.193;505.922
303.06;447.191
328.03;486.172
297.366;459.248
286.839;464.277
294.326;459.562
324.896;459.2
301.667;454.918
313.882;485.789
330.178;498.715
323.311;481.61
307.358;437.754
332.215;509.571
307.172;412.442
310.904;430.155
316.775;497.054
295.775;458.236
303.04;477.849
316.626;473.519
328.085;470.215
290.751;426.93
288.741;448.729
318.958;478.726
313.249;443.492
293.918;451.482
298.889;441.516
314.254;429.276
316.153;448.977
309.06;483.619
288.886;446.016
320.592;456.862
315.68;476.876
296.316;416.716
308.304;434.395
297.985;472.362
317.599;475.73
308.766;439.042
334.416;512.68
308.701;423.394
307.023;428.174
290.138;458.48
322.51;471.648
280.313;456.269
314.834;431.58
325.332;479.151
319.251;486.433
320.299;447.999
345.563;513.587
280.545;467.449
325.701;499.477
328.711;491.323
295.834;481.63
283.517;469.75
294.149;429.198
294.256;446.606
303.636;459.46
298.927;461.901
313.061;434.231
320.573;459.395
301.167;413.845
302.128;438.594
296.836;420.969
341.225;512.83
313.24;460.535
338.955;509.421
343.618;520.508
320.969;471.033
277.059;455.586
320.307;477.054
331.569;506.238
318.383;441.552
302.697;471.675
299.383;464.087
290.733;464.817
312.586;441.606
313.615;490.505
289.516;430.455
328.132;475.039
283.522;461.508
315.824;442.358
305.56;414.909
322.626;499.381
297.497;426.378
299.983;469.688
296.294;441.143
344.407;518.965
334.437;505.534
281.112;470.465
306.498;486.054
312.113;494.606
317.746;451.942
328.851;504.85
307.268;478.989
313.634;427.253
310.224;440.903
294.874;436.249
311.998;432.249
296.729;465.537
289.48;468.02
325.196;490.373
315.624;436.18
300.463;449.231
324.836;462.066
289.437;437.115
301.471;419.914
330.273;474.815
282.159;464.112
294.476;466.25
291.925;438.367
305.722;482.79
302.182;434.073
301.983;482.205
292.288;462.572
323.493;465.377
304.598;421.625
322.269;464.136
288.411;439.667
301.601;424.329
305.012;445.76
293.027;474.276
328.592;500.496
298.36;444.523
303.608;430.655
313.883;474.775
321.086;496.828
293.84;468.349
307.806;472.621
312.538;429.59
347.002;516.337
283.61;465.06
326.994;504.564
299.904;423.668
305.243;407.529
326.618;501.8
301.921;485.282
314.707;482.444
300.884;466.792
280.078;451.857
314.827;462.928
298.242;435.031
301.731;463.025
314.608;484.359
265.726;405.031
210.881;406.033
273.687;405.435
265.948;418.608
200.336;461.194
237.944;442.518
200.086;470.076
264.622;406.795
240.321;423.468
269.212;404.54
251.18;401.022
212.245;449.102
289.305;405.142
218.69;408.858
235.212;414.814
229.23;435.733
210.103;433.411
222.041;432.825
211.677;426.371
200.085;451.848
201.36;436.417
226.69;412.217
247.816;435.395
193.045;453.651
255.783;419.431
208.919;431.1
197.113;467.949
213.75;461.845
220.369;411.162
194.945;430.991
199.113;423.695
194.71;414.208
275.419;415.643
237.662;415.217
247.795;432.971
194.795;463.519
208.423;408.494
282.693;407.196
201.91;453.036
294.089;400.962
206.152;412.28
268.64;419.967
213.152;428.887
208.508;438.923
241.992;408.97
235.595;424.072
202.539;421.294
233.074;435.843
214.013;446.809
229.423;443.078
258.838;418.251
202.12;419.238
193.662;426.098
194.409;422.723
196.725;406.276
229.706;412.432
254.91;411.249
276.539;409.995
228.447;437.947
254.183;421.321
241.911;440.773
193.2;405.664
198.873;413.816
248.021;425.711
212.003;420.151
198.118;416.22
193.341;441.596
217.993;419.44
196.544;459.872
284.767;408.1
229.608;444.951
218.878;433.773
217.864;405.123
270.22;418.297
298.717;401.41
251.371;435.33
210.203;465.705
235.962;435.74
258.636;429.249
210.119;411.126
267.74;406.292
233.411;431.996
239.954;415.981
206.967;417.661
288.316;410.049
232.538;450.913
195.123;435.195
229.417;433.825
208.266;441.71
257.864;403.072
262.37;424.365
195.448;454.627
205.114;414.879
202.703;413.844
196.197;409.073
205.366;454.736
241.035;405.499
253.42;434.474
223.519;421.826
256.19;426.707
277.363;411.643
191.782;462.506
231.683;426.884
236.839;430.362
204.786;464.265
203.43;461.407
192.847;458.184
197.475;448.99
265.69;420.705
211.49;401.065
229.065;451.283
262.495;403.759
231.815;406.433
225.889;422.513
206.148;462.735
213.726;415.001
214.189;441.846
197.326;420.835
215.351;421.599
196.014;457.612
285.366;413.6
223.11;436.139
195.211;447.629
202.907;433.422
236.094;417.242
225.209;449.068
201.635;443.187
222.345;413.679
206.322;407.279
224.193;428.565
223.989;432.337
248.06;403.846
201.151;415.634
204.395;407.407
262.014;413.136
258.577;424.463
265.991;419.951
243.496;437.237
199.603;466.91
240.644;426.203
193.826;428.357
222.91;415.489
197.989;440.796
227.43;445.319
224.498;401.256
253.892;405.589
221.128;447.428
272.667;412.64
204.587;425.094
196.162;440.743
227.166;435.037
194.872;440.541
201.969;423.184
191.392;474.926
218.764;452.604
229.346;403.823
278.026;409.327
216.949;449.531
195.471;472.287
246.534;411.638
229.371;430.494
206.795;458.203
238.079;434.44
218.987;459.418
266.73;403.151
200.194;464.742
233.409;446.383
220.116;416.339
266.697;426.714
247.987;423.18
235.596;428.304
206.249;415.993
210.068;401.991
215.482;406.59
264.153;426.463
211.704;460.485
251.324;437.882
205.609;448.754
228.436;447.63
203.883;417.784
257.383;416.127
217.437;426.434
211.987;413.707
248.813;418.187
241.554;428.169
253.573;401.254
240.767;419.219
208.929;435.447
223.391;434.581
235.063;437.991
201.635;417.456
215.851;418.596
217.684;446.258
221.274;444.682
256.147;423.721
221.98;437.922
213.051;406.965
244.654;409.88
246.051;415.918
192.875;435.527
194.199;454.91
232.871;410.812
237.903;422.387
197.954;433.228
205.59;404.406
239.146;430.647
207.592;464.702
200.631;448.71
225.329;447.304
261.776;416.504
226.663;429.925
241.639;430.848
226.255;432.742
198.557;437.59
280.525;402.876
244.627;423.862
218.76;443.176
208.177;403.505
207.937;452.181
211.286;415.65
213.91;418.44
269.107;425.297
204.746;420.2
194.498;451.03
199.375;456.294
208.929;420.593
216.989;406.005
205.971;435.36
233.348;420.186
197.493;446.069
266.813;407.516
216.655;415.905
251.312;413.623
199.587;446.299
239.032;408.3
226.781;448.911
192.544;420.51
226.17;436.586
270.351;407.521
263.832;411.737
213.323;457.384
203.468;411.077
216.864;422.126
231.348;440.851
242.402;420.849
272.007;409.007
204.704;405.842
225.792;404.473
241.218;402.131
210.085;424.482
226.061;440.053
220.11;419.954
224.998;438.041
279.965;416.677
220.337;407.467
204.944;418.969
202.662;405.848
194.12;476.671
218.337;430.175
232.363;434.199
261.296;425.482
198.047;447.303
203.871;441.344
252.155;415.754
205.671;438.258
227.266;440.748
203.009;468.241
196.169;474.16
248.424;438.637
201.692;407.58
218.923;439.766
225.99;443.385
213.481;434.873
214.094;416.348
197.533;457.646
221.609;424.192
219.633;404.833
243.919;403.391
238.915;438.793
250.957;409.958
260.474;421.233
236.672;419.795
230.264;434.814
201.16;430.137
230.187;409.589
245.287;429.892
228.455;432.928
196.56;462.321
202.996;457.011
208.063;453.917
247.647;428.995
201.451;426.196
248.462;413.477
245.116;440.723
206.55;467.128
210.15;417.34
273.612;416.434
255.529;404.255
233.471;423.122
205.093;429.151
222.621;408.261
197.428;470.405
264.124;417.66
204.86;401.933
211.037;462.578
218.386;422.813
193.18;444.787
274.231;418.3
222.869;419.76
258.119;411.882
227.579;409.816
281.783;405.785
200.646;421.003
200.768;473.364
254.046;418.962
272.682;420.906
201.041;402.419
228.565;440.702
210.687;438.212
280.297;413.637
198.992;462.303
218.613;413.677
235.834;407.456
225.905;455.833
251.831;425.278
231.095;420.931
192.469;431.44
209.024;449.95
269.492;412.468
264.525;400.84
218.317;402.224
212.787;411.694
196.644;430.394
249.481;430.509
266.133;412.726
230.851;446.281
215.255;412.175
251.14;433.422
221.844;429.515
207.646;436.743
260.411;400.96
259.915;424.272
275.78;419.392
240.862;434.806
213.301;453.118
203.605;420.647
220.104;418.52
199.304;444.322
207.309;423.235
234.519;443.272
236.247;432.239
262.394;400.825
207.732;446.173
267.209;420.293
252.777;428.872
200.455;417.485
255.85;414.247
243.845;426.132
202.842;416.158
203.229;447.883
203.656;451.148
246.794;421.0
247.132;440.066
218.759;455.724
197.597;418.334
208.335;414.017
270.335;402.057
230.968;432.099
244.827;427.613
199.381;447.779
226.664;407.162
271.405;416.449
214.556;425.341
292.562;403.49
229.514;423.484
260.808;408.293
267.7;401.331
206.821;425.499
205.25;421.611
196.231;424.397
237.759;426.604
193.89;466.494
237.857;417.454
192.342;480.202
265.919;424.262
214.902;402.552
276.647;402.176
210.988;458.764
215.915;460.34
242.034;400.447
226.056;426.399
245.957;401.43
254.845;417.18
217.282;431.825
249.311;401.486
255.322;430.955
270.748;420.108
250.726;436.444
222.092;441.092
264.53;403.663
257.595;425.176
230.953;415.322
252.265;418.079
231.824;443.475
254.357;423.202
197.295;426.681
198.036;451.556
224.945;408.605
266.838;422.789
279.563;407.329
201.831;446.177
259.572;427.204
193.527;471.31
219.08;422.333
273.628;414.103
267.668;415.394
225.45;451.255
196.337;444.595
278.335;408.45
245.047;435.177
262.078;428.234
212.886;423.982
199.603;410.486
222.773;454.018
211.23;444.738
216.539;438.303
243.824;430.976
197.847;428.913
269.361;416.262
217.023;410.477
203.787;412.528
223.491;447.376
263.784;421.799
223.508;444.677
219.697;421.147
213.573;401.199
238.724;402.324
280.48;410.813
263.27;402.067
221.43;419.317
291.006;407.535
230.848;417.897
231.686;449.013
222.392;404.376
257.292;420.566
260.741;403.92
252.067;407.038
192.532;446.932
244.027;417.699
234.727;402.23
296.724;404.823
234.0;417.719
286.533;401.2
207.207;433.189
235.434;412.414
248.666;406.702
246.174;406.747
198.025;403.856
206.637;420.867
272.683;403.997
217.73;424.0
273.85;409.71
219.42;428.223
209.546;457.054
273.118;401.084
204.001;409.235
276.314;406.081
223.324;416.998
225.545;414.068
242.494;423.124
276.656;413.676
222.316;449.961
208.181;437.474
197.852;431.309
228.122;414.421
232.208;438.174
250.358;432.033
215.73;430.004
266.931;417.132
209.29;428.165
241.234;412.924
273.303;406.707
196.705;454.925
204.081;422.496
225.789;416.191
233.348;429.474
251.578;420.706
266.462;409.507
226.829;418.411
269.393;417.562
293.153;407.486
214.106;409.558
207.678;461.671
237.935;446.501
285.699;404.067
199.943;459.14
284.74;411.478
223.865;411.491
150.079;432.98
183.752;408.058
159.324;424.417
150.4;435.031
185.835;454.026
163.843;448.038
161.804;432.185
175.744;412.337
185.097;444.217
174.394;460.343
173.381;416.402
180.807;418.921
168.479;415.04
177.076;415.258
178.366;469.129
151.953;421.016
167.932;449.057
171.353;421.324
179.527;430.22
183.016;448.742
191.787;409.877
142.801;429.27
148.332;442.533
182.94;426.514
187.644;459.905
182.573;415.068
153.059;416.097
178.977;419.494
190.182;407.868
185.925;407.692
146.534;429.316
189.326;456.835
146.671;419.476
181.787;459.958
192.647;401.789
169.577;435.073
177.136;460.295
158.068;413.998
122.105;436.777
166.59;461.285
153.568;451.109
174.269;420.081
187.175;429.63
142.679;440.97
158.905;447.783
171.814;451.829
185.43;414.476
137.687;439.077
180.993;457.728
169.739;433.131
191.23;449.598
190.528;453.613
136.13;427.512
140.374;432.596
153.155;443.806
155.157;448.441
156.67;454.947
136.349;423.368
150.144;427.058
164.845;424.533
184.809;423.777
190.997;442.361
170.633;460.004
144.672;446.433
183.185;423.849
169.984;456.292
184.101;432.682
182.15;407.41
145.541;442.072
162.896;439.307
142.583;422.601
148.633;421.296
164.284;422.655
174.226;409.199
148.838;431.083
181.951;462.67
169.783;461.35
129.88;426.013
132.326;425.016
186.497;421.244
134.691;438.005
175.629;433.938
180.44;427.215
133.649;444.574
167.277;434.053
127.038;428.315
140.292;440.258
150.284;448.733
189.555;434.322
152.587;448.055
187.787;475.563
160.422;455.626
187.719;433.012
162.404;421.869
174.675;411.372
167.902;423.574
156.691;434.448
152.605;441.562
188.337;470.07
186.996;423.122
183.411;405.473
173.754;467.946
145.089;450.947
176.774;440.35
154.068;421.141
151.157;453.43
174.148;422.618
165.217;451.513
178.976;437.023
144.484;448.738
139.907;429.864
167.2;426.962
170.027;417.849
177.914;427.188
169.456;452.329
154.571;444.134
134.935;443.266
139.904;447.929
183.483;410.663
177.284;419.232
167.02;459.501
148.757;444.563
164.299;417.972
142.122;446.39
190.491;436.018
164.967;458.647
170.004;439.242
157.041;416.48
188.408;441.181
187.122;456.196
169.225;430.87
150.878;431.757
125.042;437.961
190.252;447.514
166.103;463.248
168.304;459.738
136.489;442.637
127.491;426.865
148.775;424.323
188.65;421.817
175.216;452.344
155.595;415.414
156.513;428.591
153.804;455.62
187.673;404.961
136.585;441.336
174.836;456.361
144.12;427.802
188.335;436.911
182.368;455.811
189.111;406.508
187.659;408.544
145.495;440.17
146.599;442.756
190.872;427.975
183.812;456.271
115.976;432.047
161.14;449.32
181.462;441.629
190.795;470.163
186.527;449.55
186.213;457.958
181.476;435.252
188.227;427.658
142.855;437.924
176.466;407.584
162.798;435.464
167.193;454.334
139.67;425.85
142.371;435.467
142.003;433.961
124.346;431.217
185.548;403.732
184.852;412.281
186.392;426.199
162.441;442.974
185.304;471.608
190.688;423.351
145.17;443.884
143.748;444.508
127.722;433.595
166.494;435.302
137.14;435.063
172.685;460.339
131.572;432.692
164.725;426.542
134.437;444.35
156.416;430.161
186.262;434.868
133.542;434.192
146.771;437.519
119.558;434.058
182.88;428.535
152.525;418.745
152.724;431.057
162.234;418.928
185.693;469.297
146.765;445.807
182.22;453.319
178.55;463.974
180.788;471.98
187.702;402.356
164.16;429.773
191.604;412.766
122.637;433.826
177.924;443.348
133.08;441.554
170.413;427.391
159.04;452.783
131.209;427.503
181.159;408.568
173.351;437.151
158.563;440.786
157.683;457.801
179.312;408.176
176.878;412.914
153.834;429.68
170.179;451.269
172.226;428.791
175.158;463.841
167.345;457.894
170.847;466.565
185.234;466.064
181.616;466.376
154.539;426.476
172.224;418.546
176.143;409.948
147.782;452.535
178.34;467.453
165.198;436.702
190.401;425.639
159.237;430.377
140.118;443.177
154.462;437.997
152.395;417.202
166.366;460.192
152.831;422.283
180.867;424.538
169.112;437.571
159.986;415.635
128.278;430.901
146.69;431.98
178.662;470.462
175.488;429.544
120.871;430.19
125.632;429.217
